amount,method,bank,device,failure_reason,previous_success_rate,previous_failures,customer_age_days,action,recovered
33430,card,NONE,web,bank_timeout,0.2300639926259251,2,140,DELAYED_RETRY,1
5312,wallet,NONE,ios,network_error,0.3115401493258516,4,222,NO_ACTION,0
40903,card,NONE,android,authentication_failed,0.8690256257026887,2,409,RETRY_NOW,0
35462,wallet,NONE,android,bank_timeout,0.6500177037264592,0,746,ALTERNATE_METHOD,1
36775,upi,HDFC,ios,insufficient_funds,0.75361274996195,4,657,ALTERNATE_METHOD,0
47614,upi,SBI,ios,bank_timeout,0.6867989762098046,1,960,NO_ACTION,0
38025,card,NONE,web,insufficient_funds,0.8547715777166012,1,320,RETRY_NOW,0
6323,card,NONE,ios,authentication_failed,0.9205341219136696,2,139,ALTERNATE_METHOD,1
14597,upi,ICICI,ios,authentication_failed,0.40799920467707224,0,196,RETRY_NOW,1
23367,netbanking,NONE,ios,network_error,0.9452196006902289,0,600,ALTERNATE_METHOD,1
43959,wallet,NONE,ios,insufficient_funds,0.28346368450524095,4,338,NO_ACTION,0
31152,upi,SBI,web,bank_timeout,0.7147632243781812,2,286,DELAYED_RETRY,1
26769,card,NONE,android,insufficient_funds,0.3371950899099775,1,494,DELAYED_RETRY,1
47174,wallet,NONE,web,insufficient_funds,0.3080320134229739,4,460,DELAYED_RETRY,0
31943,upi,SBI,android,authentication_failed,0.8882944007050335,2,762,RETRY_NOW,1
48166,netbanking,NONE,ios,insufficient_funds,0.9751066796431049,0,438,RETRY_NOW,0
48766,netbanking,NONE,android,insufficient_funds,0.4845274318492587,2,814,ALTERNATE_METHOD,0
32126,card,NONE,android,insufficient_funds,0.2922281642015867,0,504,ALTERNATE_METHOD,0
18399,upi,HDFC,ios,authentication_failed,0.38485461218749306,3,703,DELAYED_RETRY,0
41883,card,NONE,web,insufficient_funds,0.28965835589069355,1,398,DELAYED_RETRY,1
32107,card,NONE,ios,insufficient_funds,0.3359510586111688,1,882,ALTERNATE_METHOD,0
12544,upi,AXIS,ios,bank_timeout,0.8483938457149036,0,101,RETRY_NOW,1
24896,wallet,NONE,web,insufficient_funds,0.2601862442938047,0,920,DELAYED_RETRY,0
4864,netbanking,NONE,ios,authentication_failed,0.9296499558857731,3,902,ALTERNATE_METHOD,1
42578,card,NONE,android,bank_timeout,0.24070118177406138,2,135,RETRY_NOW,0
45401,card,NONE,web,bank_timeout,0.6964229704838367,4,859,RETRY_NOW,0
45644,card,NONE,ios,bank_timeout,0.8865432666710551,2,409,RETRY_NOW,1
47063,card,NONE,ios,insufficient_funds,0.8436397863052421,4,417,RETRY_NOW,0
44370,upi,ICICI,ios,insufficient_funds,0.8272373431740927,4,429,DELAYED_RETRY,0
39170,wallet,NONE,android,network_error,0.2105856119099097,0,153,ALTERNATE_METHOD,0
36895,card,NONE,ios,network_error,0.8008594870884311,3,681,ALTERNATE_METHOD,0
22896,upi,AXIS,ios,authentication_failed,0.7122337792249704,1,612,ALTERNATE_METHOD,0
29145,netbanking,NONE,ios,bank_timeout,0.34664274096040504,2,913,RETRY_NOW,0
39210,wallet,NONE,ios,insufficient_funds,0.4469080720022935,0,844,RETRY_NOW,0
3088,card,NONE,web,bank_timeout,0.7932604571463466,0,263,NO_ACTION,0
935,wallet,NONE,ios,network_error,0.37744812132033667,3,263,DELAYED_RETRY,1
8674,wallet,NONE,android,network_error,0.7839700865443502,3,182,DELAYED_RETRY,0
15999,wallet,NONE,ios,network_error,0.4083744886753502,4,87,NO_ACTION,0
2532,wallet,NONE,ios,insufficient_funds,0.8704371325732905,3,191,RETRY_NOW,0
12238,netbanking,NONE,ios,authentication_failed,0.8627919141704221,4,318,NO_ACTION,0
17126,netbanking,NONE,ios,authentication_failed,0.6592739956710978,2,119,ALTERNATE_METHOD,0
31957,netbanking,NONE,android,insufficient_funds,0.3430459370804229,2,87,RETRY_NOW,0
17102,wallet,NONE,android,authentication_failed,0.9526309415692347,1,485,RETRY_NOW,1
9007,wallet,NONE,android,bank_timeout,0.43234897131738736,0,449,DELAYED_RETRY,1
14342,wallet,NONE,web,insufficient_funds,0.7432822810005943,0,249,DELAYED_RETRY,0
45478,card,NONE,ios,authentication_failed,0.2553422035829096,3,679,NO_ACTION,0
1221,netbanking,NONE,ios,bank_timeout,0.7978807310551572,3,495,RETRY_NOW,0
13236,upi,HDFC,ios,bank_timeout,0.36449434324177177,0,817,ALTERNATE_METHOD,1
25505,card,NONE,android,authentication_failed,0.47342826883539263,1,74,DELAYED_RETRY,0
8526,upi,SBI,ios,network_error,0.5954216498092355,1,867,ALTERNATE_METHOD,1
32214,card,NONE,android,network_error,0.7536633762523868,1,780,DELAYED_RETRY,1
24268,wallet,NONE,ios,network_error,0.6100740621388387,0,590,ALTERNATE_METHOD,1
21637,wallet,NONE,web,insufficient_funds,0.7684677079021316,2,784,NO_ACTION,0
6986,upi,SBI,web,bank_timeout,0.6957696604018319,3,672,ALTERNATE_METHOD,1
20297,upi,AXIS,ios,authentication_failed,0.6809977015820433,4,664,RETRY_NOW,0
47740,card,NONE,ios,insufficient_funds,0.9028533161238592,0,779,DELAYED_RETRY,1
8613,wallet,NONE,ios,network_error,0.3168426533310629,3,417,DELAYED_RETRY,0
44294,upi,ICICI,web,bank_timeout,0.34233613205226343,0,317,ALTERNATE_METHOD,0
45493,wallet,NONE,android,network_error,0.9075830836716898,4,768,DELAYED_RETRY,1
42864,netbanking,NONE,web,network_error,0.20986358191979956,2,600,DELAYED_RETRY,1
36947,netbanking,NONE,web,network_error,0.3398248127235891,4,973,NO_ACTION,0
43825,netbanking,NONE,ios,authentication_failed,0.9249751050981798,0,105,RETRY_NOW,1
17350,card,NONE,android,bank_timeout,0.6919209389377651,4,624,NO_ACTION,1
25251,wallet,NONE,web,network_error,0.7568987179998394,2,348,ALTERNATE_METHOD,1
37900,upi,HDFC,ios,insufficient_funds,0.3041680146763785,3,873,RETRY_NOW,0
36220,upi,AXIS,android,bank_timeout,0.38392840568189324,0,857,RETRY_NOW,1
7409,card,NONE,ios,bank_timeout,0.24446474573012145,3,961,DELAYED_RETRY,1
7434,wallet,NONE,web,authentication_failed,0.4942364397762826,2,324,RETRY_NOW,1
40770,netbanking,NONE,android,network_error,0.4622867307690155,4,14,DELAYED_RETRY,0
24973,wallet,NONE,ios,authentication_failed,0.5223495977356065,1,359,RETRY_NOW,1
38412,card,NONE,android,bank_timeout,0.7120717820865352,1,263,DELAYED_RETRY,0
22203,netbanking,NONE,ios,insufficient_funds,0.29928189074711553,3,647,RETRY_NOW,0
23404,card,NONE,android,bank_timeout,0.9495639592216338,3,38,RETRY_NOW,0
32350,netbanking,NONE,ios,authentication_failed,0.4538445526499888,4,353,ALTERNATE_METHOD,0
26767,netbanking,NONE,ios,bank_timeout,0.9281324337229295,0,120,DELAYED_RETRY,0
9164,wallet,NONE,ios,insufficient_funds,0.34394986249098414,4,318,RETRY_NOW,0
4249,wallet,NONE,ios,authentication_failed,0.454862283689683,1,784,DELAYED_RETRY,0
31518,wallet,NONE,ios,insufficient_funds,0.6036839489008363,0,493,ALTERNATE_METHOD,0
18114,upi,HDFC,ios,bank_timeout,0.3238142236451578,4,331,NO_ACTION,0
44921,card,NONE,ios,bank_timeout,0.7627472209591664,0,580,ALTERNATE_METHOD,1
24905,upi,AXIS,ios,insufficient_funds,0.5793480099508415,3,97,NO_ACTION,0
33314,netbanking,NONE,android,insufficient_funds,0.9445482324861554,4,496,DELAYED_RETRY,1
22326,wallet,NONE,android,insufficient_funds,0.27113993858120145,1,634,NO_ACTION,0
18259,netbanking,NONE,web,insufficient_funds,0.3003491573439693,2,606,NO_ACTION,0
17695,netbanking,NONE,ios,insufficient_funds,0.9590711949461874,0,777,NO_ACTION,1
24851,upi,SBI,ios,authentication_failed,0.9830413949358485,2,792,RETRY_NOW,1
500,wallet,NONE,web,insufficient_funds,0.6926984649471223,4,435,NO_ACTION,0
3310,upi,HDFC,web,bank_timeout,0.7845926847733464,1,103,ALTERNATE_METHOD,1
38574,upi,ICICI,ios,authentication_failed,0.48694906625760637,4,667,ALTERNATE_METHOD,0
25105,netbanking,NONE,android,authentication_failed,0.4979989216689411,4,597,ALTERNATE_METHOD,0
11312,upi,HDFC,android,insufficient_funds,0.45487341291626004,1,998,DELAYED_RETRY,1
46147,netbanking,NONE,ios,insufficient_funds,0.5820598438674505,4,135,RETRY_NOW,0
44491,card,NONE,android,network_error,0.2688136560014256,3,771,RETRY_NOW,0
4043,wallet,NONE,ios,bank_timeout,0.4691783775944349,3,293,RETRY_NOW,1
40582,upi,HDFC,android,insufficient_funds,0.47905200798562836,1,554,NO_ACTION,0
9672,wallet,NONE,ios,insufficient_funds,0.462294186857028,4,926,RETRY_NOW,0
42337,upi,SBI,android,bank_timeout,0.9262658284223437,2,930,RETRY_NOW,0
21663,upi,HDFC,ios,bank_timeout,0.4830133555347594,1,64,RETRY_NOW,1
20777,wallet,NONE,ios,network_error,0.928394841594693,4,736,NO_ACTION,0
10262,netbanking,NONE,web,insufficient_funds,0.5564464153707251,4,133,DELAYED_RETRY,0
28671,wallet,NONE,android,network_error,0.27918446424955834,0,652,RETRY_NOW,0
25158,wallet,NONE,web,insufficient_funds,0.8104422920103524,2,976,ALTERNATE_METHOD,1
45551,card,NONE,android,authentication_failed,0.8590315793345835,4,695,RETRY_NOW,1
26206,wallet,NONE,web,authentication_failed,0.46118798286054075,2,596,RETRY_NOW,0
15882,card,NONE,ios,bank_timeout,0.8493742151454347,0,94,DELAYED_RETRY,1
29903,wallet,NONE,android,insufficient_funds,0.5411642029369603,0,806,NO_ACTION,0
34987,upi,SBI,android,network_error,0.4398128341076193,0,444,NO_ACTION,0
44727,netbanking,NONE,android,insufficient_funds,0.8852252132492449,1,557,NO_ACTION,0
2310,upi,ICICI,web,insufficient_funds,0.4943224222248758,1,513,RETRY_NOW,1
4743,netbanking,NONE,web,insufficient_funds,0.3857762115882121,1,545,NO_ACTION,0
2010,netbanking,NONE,web,network_error,0.9226796213534307,0,708,RETRY_NOW,1
39031,card,NONE,android,network_error,0.644627958264804,4,118,DELAYED_RETRY,1
47799,card,NONE,ios,network_error,0.22612830763362501,1,716,DELAYED_RETRY,0
39836,card,NONE,android,insufficient_funds,0.9606219059950922,1,197,RETRY_NOW,0
34960,card,NONE,android,network_error,0.8532791080973541,1,448,DELAYED_RETRY,1
38180,upi,ICICI,web,insufficient_funds,0.3686527655374081,4,787,RETRY_NOW,0
42508,netbanking,NONE,android,bank_timeout,0.628636588166881,1,169,DELAYED_RETRY,1
36467,upi,ICICI,ios,authentication_failed,0.649364209615789,4,887,ALTERNATE_METHOD,0
35861,card,NONE,ios,network_error,0.7791676929523079,4,808,DELAYED_RETRY,0
1589,netbanking,NONE,web,authentication_failed,0.484840423354916,1,473,RETRY_NOW,1
12909,card,NONE,android,insufficient_funds,0.8278422164340802,3,404,RETRY_NOW,0
42941,card,NONE,ios,network_error,0.7899038350456198,3,948,NO_ACTION,0
29448,upi,HDFC,web,bank_timeout,0.5769327490110807,2,197,ALTERNATE_METHOD,0
20282,netbanking,NONE,android,network_error,0.9334550938647519,2,438,DELAYED_RETRY,1
22177,card,NONE,ios,bank_timeout,0.8098903326942326,0,487,RETRY_NOW,1
26608,card,NONE,ios,network_error,0.7342762804731924,2,975,ALTERNATE_METHOD,1
30910,netbanking,NONE,android,bank_timeout,0.886204576209926,3,517,ALTERNATE_METHOD,1
43643,netbanking,NONE,android,bank_timeout,0.9052145112710595,2,715,NO_ACTION,1
25696,card,NONE,web,authentication_failed,0.6424047407814786,4,230,ALTERNATE_METHOD,1
36173,netbanking,NONE,web,authentication_failed,0.7445124021888672,2,451,NO_ACTION,1
21970,netbanking,NONE,web,authentication_failed,0.9870664605810553,2,202,ALTERNATE_METHOD,0
24785,wallet,NONE,web,network_error,0.7587158609603297,1,191,NO_ACTION,0
24775,card,NONE,web,network_error,0.3873250288807613,0,752,NO_ACTION,0
14565,card,NONE,ios,authentication_failed,0.27579063634618867,4,210,ALTERNATE_METHOD,0
22542,upi,SBI,ios,network_error,0.6913710234645432,0,953,DELAYED_RETRY,1
1829,netbanking,NONE,web,bank_timeout,0.9564271926601469,2,687,RETRY_NOW,1
29442,netbanking,NONE,ios,insufficient_funds,0.7380788845842752,0,550,DELAYED_RETRY,0
885,wallet,NONE,android,insufficient_funds,0.6245468861355565,0,190,DELAYED_RETRY,0
40327,card,NONE,web,network_error,0.9863930697616252,4,768,RETRY_NOW,0
21315,wallet,NONE,android,insufficient_funds,0.8287819202474913,0,702,NO_ACTION,0
5783,card,NONE,ios,authentication_failed,0.4225051933645827,1,171,RETRY_NOW,0
25087,upi,AXIS,web,authentication_failed,0.6109983672390162,3,386,DELAYED_RETRY,0
30953,card,NONE,ios,network_error,0.8925424497357504,3,741,ALTERNATE_METHOD,1
29367,upi,SBI,web,insufficient_funds,0.8898027374537796,3,828,ALTERNATE_METHOD,1
41513,card,NONE,ios,network_error,0.2234429120886964,0,738,ALTERNATE_METHOD,1
24499,netbanking,NONE,ios,insufficient_funds,0.9781667805228518,3,104,DELAYED_RETRY,0
43040,upi,SBI,android,bank_timeout,0.6804509065374753,1,109,DELAYED_RETRY,1
29932,netbanking,NONE,android,bank_timeout,0.7582163746035651,1,634,DELAYED_RETRY,1
41056,netbanking,NONE,ios,authentication_failed,0.525993581502012,3,913,DELAYED_RETRY,0
15835,upi,SBI,ios,bank_timeout,0.452576691309846,0,304,NO_ACTION,1
16279,card,NONE,android,insufficient_funds,0.3390621740198355,2,995,NO_ACTION,0
16329,card,NONE,android,insufficient_funds,0.23991269900034595,0,364,ALTERNATE_METHOD,1
16465,wallet,NONE,android,insufficient_funds,0.7120592825489365,4,202,ALTERNATE_METHOD,0
37529,wallet,NONE,android,bank_timeout,0.6427640712143471,4,532,RETRY_NOW,0
17985,netbanking,NONE,web,authentication_failed,0.2373046196349914,2,444,DELAYED_RETRY,0
43098,netbanking,NONE,android,insufficient_funds,0.2813954835439429,0,602,DELAYED_RETRY,0
41959,upi,SBI,web,insufficient_funds,0.8692317097671365,4,546,ALTERNATE_METHOD,0
36385,netbanking,NONE,web,network_error,0.22494595120319635,0,621,DELAYED_RETRY,0
39205,card,NONE,ios,network_error,0.5250951469331425,2,589,NO_ACTION,0
17066,netbanking,NONE,android,insufficient_funds,0.7019140195240479,3,413,RETRY_NOW,1
26287,wallet,NONE,ios,insufficient_funds,0.225690934082305,2,670,RETRY_NOW,0
20639,wallet,NONE,web,network_error,0.6148870885482451,0,332,ALTERNATE_METHOD,1
2373,card,NONE,ios,insufficient_funds,0.5348246336166345,2,973,DELAYED_RETRY,0
10662,netbanking,NONE,android,network_error,0.8598750058035638,2,746,NO_ACTION,1
16731,card,NONE,web,insufficient_funds,0.6500974130655505,3,415,DELAYED_RETRY,1
42566,upi,SBI,ios,network_error,0.4714938225364299,4,931,RETRY_NOW,1
18703,upi,HDFC,ios,insufficient_funds,0.9959449516826824,4,189,RETRY_NOW,0
6530,wallet,NONE,android,network_error,0.7043731661250854,3,239,ALTERNATE_METHOD,1
19069,card,NONE,android,authentication_failed,0.8579832165294656,3,451,ALTERNATE_METHOD,1
30412,netbanking,NONE,web,bank_timeout,0.5145664134912715,3,348,DELAYED_RETRY,0
6561,card,NONE,web,authentication_failed,0.7568799825925774,1,495,RETRY_NOW,0
46392,card,NONE,web,insufficient_funds,0.9505281855316134,0,244,RETRY_NOW,1
16547,card,NONE,android,authentication_failed,0.8586000001335898,4,767,DELAYED_RETRY,1
25563,netbanking,NONE,web,authentication_failed,0.2854663397462579,4,515,RETRY_NOW,0
4085,card,NONE,android,network_error,0.43728171848528474,2,108,ALTERNATE_METHOD,0
39730,netbanking,NONE,ios,network_error,0.2675091131727787,0,877,ALTERNATE_METHOD,0
41113,wallet,NONE,android,insufficient_funds,0.4207590724191075,1,57,RETRY_NOW,1
14749,wallet,NONE,web,authentication_failed,0.9591812095029304,2,26,NO_ACTION,0
6046,upi,HDFC,web,network_error,0.4386338689662049,4,705,DELAYED_RETRY,1
38079,upi,HDFC,android,bank_timeout,0.2518335503370193,0,861,DELAYED_RETRY,1
32324,card,NONE,ios,network_error,0.9374217773204772,0,285,NO_ACTION,1
10502,card,NONE,web,bank_timeout,0.4771024495798967,1,754,ALTERNATE_METHOD,1
48461,card,NONE,ios,insufficient_funds,0.6002739352835875,4,64,NO_ACTION,0
39463,upi,HDFC,ios,insufficient_funds,0.3727263407747754,1,489,NO_ACTION,0
4408,card,NONE,web,bank_timeout,0.8936769812559355,4,792,DELAYED_RETRY,0
32661,wallet,NONE,web,network_error,0.7066709241418092,4,411,DELAYED_RETRY,0
16937,card,NONE,ios,insufficient_funds,0.5936837638509519,3,94,ALTERNATE_METHOD,0
19203,card,NONE,ios,bank_timeout,0.6740261284095866,4,249,ALTERNATE_METHOD,1
48014,wallet,NONE,ios,bank_timeout,0.4899913558288467,2,466,ALTERNATE_METHOD,1
30312,netbanking,NONE,ios,insufficient_funds,0.6605874834950286,2,23,RETRY_NOW,0
43819,upi,ICICI,android,bank_timeout,0.48604369473129216,0,941,ALTERNATE_METHOD,1
4367,upi,AXIS,ios,network_error,0.3032621063234533,2,504,NO_ACTION,0
18741,card,NONE,ios,authentication_failed,0.5538229924018505,1,810,NO_ACTION,0
18415,netbanking,NONE,android,network_error,0.7503133629467116,2,109,NO_ACTION,0
35785,netbanking,NONE,web,network_error,0.20791315381714465,1,503,ALTERNATE_METHOD,1
32813,card,NONE,android,insufficient_funds,0.3570348986857308,3,778,ALTERNATE_METHOD,0
22490,card,NONE,web,bank_timeout,0.3452628263890064,3,508,RETRY_NOW,0
3979,upi,SBI,android,insufficient_funds,0.3843036924213313,4,612,ALTERNATE_METHOD,0
32445,upi,HDFC,web,authentication_failed,0.9143115428636941,0,514,RETRY_NOW,0
17032,card,NONE,ios,insufficient_funds,0.8566166339678838,3,728,DELAYED_RETRY,1
38516,netbanking,NONE,web,authentication_failed,0.8377020064897056,2,325,NO_ACTION,0
6176,card,NONE,web,network_error,0.8690040463509336,1,605,RETRY_NOW,1
10154,netbanking,NONE,ios,bank_timeout,0.47834159024280026,3,14,RETRY_NOW,1
49418,netbanking,NONE,ios,insufficient_funds,0.23228936106334244,0,456,RETRY_NOW,1
47630,upi,AXIS,android,bank_timeout,0.7147534310670147,2,641,RETRY_NOW,1
6962,card,NONE,android,network_error,0.7129751143698173,1,630,ALTERNATE_METHOD,1
34229,wallet,NONE,ios,authentication_failed,0.8117189774290368,0,221,DELAYED_RETRY,1
32954,wallet,NONE,android,insufficient_funds,0.8610426361563339,0,526,RETRY_NOW,0
23268,upi,ICICI,android,insufficient_funds,0.6783474155660949,3,36,DELAYED_RETRY,0
27857,wallet,NONE,web,bank_timeout,0.7360058784388122,4,511,DELAYED_RETRY,1
1000,card,NONE,android,bank_timeout,0.2795066122214522,2,899,DELAYED_RETRY,1
33784,netbanking,NONE,ios,network_error,0.8506186856509721,4,365,DELAYED_RETRY,0
12686,upi,ICICI,android,insufficient_funds,0.4284217161345649,3,721,ALTERNATE_METHOD,1
5791,card,NONE,android,bank_timeout,0.907629374398917,4,499,DELAYED_RETRY,1
7564,wallet,NONE,android,network_error,0.9507463554373738,2,889,DELAYED_RETRY,1
16206,netbanking,NONE,android,bank_timeout,0.6132489843756102,0,131,ALTERNATE_METHOD,1
34322,wallet,NONE,web,authentication_failed,0.47025875528800154,0,41,DELAYED_RETRY,0
9414,wallet,NONE,ios,insufficient_funds,0.37472430517094335,1,636,ALTERNATE_METHOD,0
21088,upi,HDFC,ios,bank_timeout,0.6636514519844027,0,496,RETRY_NOW,1
16123,netbanking,NONE,ios,insufficient_funds,0.9440542234085798,4,393,RETRY_NOW,0
36716,wallet,NONE,android,authentication_failed,0.8975220877550876,2,712,ALTERNATE_METHOD,0
11319,upi,ICICI,android,bank_timeout,0.8374265507037915,1,908,RETRY_NOW,0
17644,card,NONE,android,bank_timeout,0.868925525841326,4,108,ALTERNATE_METHOD,1
7773,upi,SBI,android,network_error,0.6942809598287678,2,913,RETRY_NOW,0
23514,upi,ICICI,ios,network_error,0.7145299037406543,1,718,DELAYED_RETRY,0
11532,wallet,NONE,ios,network_error,0.24928129987043396,1,457,DELAYED_RETRY,0
25202,card,NONE,web,network_error,0.3655369207604596,4,688,RETRY_NOW,0
48598,netbanking,NONE,web,bank_timeout,0.850973744679167,0,84,RETRY_NOW,0
29216,card,NONE,web,bank_timeout,0.560784677987072,4,304,DELAYED_RETRY,1
29134,wallet,NONE,web,insufficient_funds,0.2746261279617896,4,738,RETRY_NOW,0
19044,wallet,NONE,ios,bank_timeout,0.9035273444133729,0,188,DELAYED_RETRY,1
9922,upi,AXIS,ios,network_error,0.7796676677963239,2,761,ALTERNATE_METHOD,1
30561,card,NONE,android,authentication_failed,0.7531320189400721,4,3,ALTERNATE_METHOD,0
43609,netbanking,NONE,web,bank_timeout,0.7990720465201344,2,936,NO_ACTION,0
31591,wallet,NONE,web,authentication_failed,0.6867719968584742,2,772,DELAYED_RETRY,0
41622,card,NONE,android,network_error,0.24853530817932665,2,710,DELAYED_RETRY,1
2758,upi,AXIS,android,insufficient_funds,0.5760502947716399,1,339,RETRY_NOW,1
5025,upi,HDFC,web,authentication_failed,0.3851750433341442,4,147,ALTERNATE_METHOD,0
27771,card,NONE,android,authentication_failed,0.4783025161835026,4,247,DELAYED_RETRY,0
49019,upi,HDFC,ios,network_error,0.5983024431583797,3,679,RETRY_NOW,0
44487,wallet,NONE,web,bank_timeout,0.9316476665970919,0,749,DELAYED_RETRY,1
22684,wallet,NONE,android,network_error,0.8767036761202649,1,74,DELAYED_RETRY,0
9618,card,NONE,ios,insufficient_funds,0.48489572876257797,1,643,DELAYED_RETRY,0
18634,card,NONE,ios,authentication_failed,0.6159511021195169,1,142,NO_ACTION,0
45641,upi,SBI,web,authentication_failed,0.33750453721260476,2,501,DELAYED_RETRY,1
31280,card,NONE,ios,bank_timeout,0.29055707824017757,3,63,ALTERNATE_METHOD,0
38423,card,NONE,android,insufficient_funds,0.7384260394944782,3,752,NO_ACTION,0
39310,upi,HDFC,android,authentication_failed,0.5815799859890125,3,815,ALTERNATE_METHOD,1
47437,upi,AXIS,web,bank_timeout,0.8701240973451656,0,96,DELAYED_RETRY,1
42948,upi,SBI,android,bank_timeout,0.8652943636743611,4,331,DELAYED_RETRY,1
49956,upi,HDFC,web,bank_timeout,0.9094516173714413,4,644,RETRY_NOW,0
19621,netbanking,NONE,web,authentication_failed,0.9859013393527774,4,194,NO_ACTION,0
22522,netbanking,NONE,ios,authentication_failed,0.8088998730439731,1,780,NO_ACTION,0
32848,netbanking,NONE,ios,bank_timeout,0.6237532038552727,1,260,ALTERNATE_METHOD,1
3674,upi,SBI,web,insufficient_funds,0.3782282674541617,2,404,NO_ACTION,0
49633,upi,ICICI,android,bank_timeout,0.7658424842456502,2,218,RETRY_NOW,1
37231,netbanking,NONE,android,insufficient_funds,0.9503493013977533,3,391,NO_ACTION,0
19925,wallet,NONE,ios,bank_timeout,0.3775886957642103,4,56,RETRY_NOW,0
23569,netbanking,NONE,web,insufficient_funds,0.8599382879219,4,442,DELAYED_RETRY,0
43085,card,NONE,web,authentication_failed,0.6373198126103481,2,854,RETRY_NOW,0
42551,upi,ICICI,ios,insufficient_funds,0.9866792449448076,3,791,RETRY_NOW,0
36627,netbanking,NONE,web,insufficient_funds,0.24116716284087208,4,273,RETRY_NOW,0
24967,card,NONE,android,bank_timeout,0.3741097988151569,0,446,NO_ACTION,0
44252,card,NONE,android,authentication_failed,0.2867346522903098,1,144,RETRY_NOW,0
8267,upi,AXIS,web,insufficient_funds,0.5579576041890394,2,620,ALTERNATE_METHOD,0
13684,wallet,NONE,android,network_error,0.779943038676373,1,417,ALTERNATE_METHOD,1
35706,netbanking,NONE,android,bank_timeout,0.740003775160214,2,708,NO_ACTION,0
21365,upi,SBI,web,network_error,0.48450118955159055,2,826,RETRY_NOW,0
29237,upi,HDFC,web,bank_timeout,0.7500392451958633,2,914,ALTERNATE_METHOD,0
12510,card,NONE,android,bank_timeout,0.7734774447479347,0,939,ALTERNATE_METHOD,1
9804,upi,AXIS,ios,bank_timeout,0.5174936645758216,3,392,RETRY_NOW,1
34549,card,NONE,android,authentication_failed,0.31709045495169597,1,239,DELAYED_RETRY,0
25834,card,NONE,ios,authentication_failed,0.9802602986999449,1,570,ALTERNATE_METHOD,0
31818,netbanking,NONE,ios,insufficient_funds,0.4797147005183896,2,621,RETRY_NOW,0
40288,card,NONE,ios,bank_timeout,0.5220946934654194,2,57,ALTERNATE_METHOD,1
43908,card,NONE,web,insufficient_funds,0.9081182521521933,2,719,DELAYED_RETRY,1
41798,card,NONE,ios,insufficient_funds,0.8159815907737409,4,956,ALTERNATE_METHOD,0
3773,wallet,NONE,android,insufficient_funds,0.9449012458596409,4,799,DELAYED_RETRY,1
4085,wallet,NONE,ios,insufficient_funds,0.9889507356487415,1,699,RETRY_NOW,0
35020,upi,HDFC,web,bank_timeout,0.6907015629043918,4,640,ALTERNATE_METHOD,1
34376,card,NONE,web,bank_timeout,0.505036713849508,0,51,DELAYED_RETRY,0
47527,wallet,NONE,web,bank_timeout,0.9290299445595664,2,581,NO_ACTION,0
17611,upi,SBI,web,insufficient_funds,0.9181736509611915,4,18,RETRY_NOW,0
10291,card,NONE,web,insufficient_funds,0.347985818079742,1,93,RETRY_NOW,0
49827,upi,HDFC,web,bank_timeout,0.2512438654991792,1,753,DELAYED_RETRY,0
24668,wallet,NONE,ios,bank_timeout,0.667080243836758,0,696,NO_ACTION,0
17145,wallet,NONE,ios,bank_timeout,0.588463460339856,2,847,RETRY_NOW,0
13871,netbanking,NONE,web,insufficient_funds,0.8248160299994018,3,885,DELAYED_RETRY,1
36490,upi,HDFC,android,network_error,0.6473859621541114,4,399,DELAYED_RETRY,0
47457,upi,HDFC,web,insufficient_funds,0.6795359670201879,3,132,RETRY_NOW,0
30226,wallet,NONE,ios,insufficient_funds,0.4137576385483834,2,53,NO_ACTION,0
36249,card,NONE,ios,bank_timeout,0.9429767488824579,2,996,DELAYED_RETRY,0
31188,wallet,NONE,ios,insufficient_funds,0.2707861817509445,0,676,ALTERNATE_METHOD,0
24289,netbanking,NONE,android,network_error,0.4235756696771419,4,108,NO_ACTION,0
2669,card,NONE,android,bank_timeout,0.6053138431227869,4,252,ALTERNATE_METHOD,0
2954,upi,SBI,ios,authentication_failed,0.30849355287416924,4,413,ALTERNATE_METHOD,0
32975,card,NONE,web,insufficient_funds,0.9883781421793443,0,686,ALTERNATE_METHOD,1
26004,card,NONE,android,network_error,0.7169796525253493,2,937,ALTERNATE_METHOD,1
1866,wallet,NONE,android,insufficient_funds,0.7158678692480918,3,5,ALTERNATE_METHOD,0
40534,wallet,NONE,web,insufficient_funds,0.381965670648978,4,31,RETRY_NOW,0
37227,card,NONE,web,authentication_failed,0.7372720263766015,4,125,RETRY_NOW,0
38422,upi,SBI,web,insufficient_funds,0.6580747029742455,2,188,DELAYED_RETRY,0
15659,upi,SBI,android,bank_timeout,0.3678402463550896,3,549,NO_ACTION,0
15583,wallet,NONE,web,authentication_failed,0.20920251733370804,1,979,DELAYED_RETRY,1
18630,netbanking,NONE,android,authentication_failed,0.3330138747151016,0,707,RETRY_NOW,0
27263,wallet,NONE,ios,network_error,0.40356287512239253,1,156,NO_ACTION,1
30851,wallet,NONE,ios,insufficient_funds,0.8668473102398548,0,403,NO_ACTION,0
15325,wallet,NONE,android,bank_timeout,0.21801371523508878,2,330,DELAYED_RETRY,1
40154,card,NONE,android,authentication_failed,0.4411073090617421,3,767,NO_ACTION,0
38013,netbanking,NONE,web,bank_timeout,0.2560321275843882,1,972,ALTERNATE_METHOD,1
